id,district_corrected
49186,TZ2201
14723,TZ1002
34829,TZ1207
4230,TZ1603
25663,TZ1002
28659,TZ1202
72261,TZ1302
65318,TZ1608
38000,TZ0504
42426,TZ1803
53680,TZ1603
55073,TZ0501
15060,TZ0702
14962,TZ0903
57503,TZ2601
30827,TZ1006
14934,TZ1002
44282,TZ1401
32695,TZ1801
52833,TZ2205
1031,TZ1606
31348,TZ2205
72039,TZ2102
55260,TZ0202
28619,TZ2606
48537,TZ0306
55881,TZ1602
34259,TZ1202
7393,TZ1704
47000,TZ0106
11396,TZ0801
71128,TZ0904
35446,TZ2403
14199,TZ2201
55106,TZ1204
14174,TZ1302
46157,TZ0602
24119,TZ1905
59683,TZ1702
42332,TZ1403
53789,TZ1102
7327,TZ0305
14830,TZ0207
71,TZ1104
43336,TZ0503
7572,TZ1407
14025,TZ2101
72350,TZ0504
35243,TZ1207
3198,TZ1601
66159,TZ1407
46388,TZ0408
35058,TZ0504
62664,TZ1805
48729,TZ1003
73505,TZ1904
8273,TZ1601
30205,TZ2302
48411,TZ2404
22923,TZ1808
28036,TZ0101
51081,TZ2404
45548,TZ0307
17412,TZ1102
6005,TZ0102
36396, 
5918,TZ0303
1652,TZ1207
47773,TZ2202
8360,TZ2202
38087,TZ0806
13353,TZ1102
39565,TZ0605
57747,TZ1004
55807,TZ0506
8618,TZ0206
51106,TZ2002
50224,TZ1603
57151,TZ0305
33547,TZ0502
30218,TZ2105
26889,TZ1704
72229,TZ2402
45900,TZ0104
8329,TZ0902
64921,TZ1801
29234,TZ0702
56659,TZ0206
36418,TZ1005
35275,TZ0601
8340,TZ0605
64806,TZ0402
16383,TZ1904
34070,TZ0202
27109,TZ1602
70756,TZ0201
43569,TZ0501
61891,TZ2303
57071,TZ2404
68881,TZ2404
65691,TZ1207
23108,TZ0302
26111,TZ0902
30764,TZ2403
71402,TZ1402
53117,TZ2204
54827,TZ1608
15330,TZ0901
42266, 
9178,TZ1203
35473,TZ0903
60035,TZ0402
10148,TZ1401
34667,TZ2002
34832,TZ1907
52046,TZ1104
54655,TZ2301
52325,TZ1204
19284,TZ0103
53982,TZ1006
25939,TZ2601
47560,TZ1704
65675, 
9191,TZ0104
41423,TZ0503
58381,TZ2606
34804,TZ0403
34395,TZ2102
52928,TZ0905
13375,TZ0904
16,TZ1002
61455,TZ0901
59308,TZ0806
20804, 
62167,TZ2606
54528,TZ1302
8178,TZ0401
48349,TZ1805
6881,TZ0804
16055,TZ2605
50693,TZ0904
52445,TZ0106
20341,TZ1701
28682,TZ2104
51031,TZ1703
57143,TZ0506
37987,TZ1608
8526,TZ2206
13854,TZ1801
66598,TZ0702
22295,TZ0103
28903,TZ0503
1229,TZ0207
49623,TZ1601
65775,TZ2605
69508,TZ2001
1446,TZ0504
16723,TZ1101
18002,TZ0103
24173, 
33793,TZ1204
5688,TZ2402
30836,TZ2202
22782,TZ0206
48791,TZ1203
19046,TZ1302
24564,TZ0202
41389,TZ2007
27237,TZ1901
37835,TZ0501
66361,TZ0304
56655,TZ1805
60241,TZ2201
49619,TZ1002
34159,TZ1101
1805,TZ1204
68962,TZ2103
41428,TZ1607
10878,TZ1104
4226,TZ0506
46135,TZ0605
18980,TZ0408
19454,TZ1101
31047,TZ1705
58352,TZ1102
7653,TZ0304
34728,TZ0605
15458,TZ1003
52349,TZ1805
16972,TZ2605
28462,TZ0401
18384,TZ1003
20771,TZ0504
22052,TZ1608
55827,TZ0604
71062,TZ1806
74130,TZ1801
24208,TZ1801
68868,TZ0102
71490,TZ2403
13422,TZ0906
25163,TZ0601
42268,TZ1305
49372,TZ1901
21032,TZ0901
72142, 
38960,TZ1104
31419,TZ0501
7759,TZ0901
34914,TZ2101
52332,TZ1802
34269,TZ2403
9639,TZ1703
9311,TZ1704
69391,TZ0804
16992, 
5921,TZ1102
56175,TZ1504
18414,TZ0305
5164,TZ0101
66318,TZ1802
42123,TZ1305
26122,TZ0305
35249,TZ1601
34271,TZ0607
51167,TZ1702
45407,TZ2606
63980,TZ0202
74060,TZ0503
26390,TZ1702
7355,TZ2004
68626,TZ2205
25455,TZ1607
43947,TZ1401
70694,TZ1002
27193,TZ1608
45929,TZ0303
63698,TZ0605
44953,TZ2002
27897,TZ2606
26849,TZ0501
60058,TZ1503
67262,TZ1805
69407,TZ1902
11708,TZ1401
5780,TZ2204
42278,TZ1904
10067,TZ1301
37833,TZ0302
71969,TZ1808
28291,TZ2007
66755,TZ0605
66860,TZ1203
17032,TZ1203
11965,TZ1203
73870,TZ0906
56803,TZ0506
16150,TZ2504
3912,TZ1704
26667,TZ0102
45077,TZ0206
12852,TZ1201
21299,TZ0703
32924,TZ0502
66974,TZ0903
20857,TZ2204
41209,TZ2202
43282,TZ0601
8597,TZ1502
36375,TZ1001
24392,TZ1503
47061,TZ0205
54640,TZ1203
61720,TZ0105
68423,TZ1702
29345,TZ1302
33686,TZ1301
9598,TZ1301
66348,TZ0205
42618,TZ0401
34334,TZ1502
2903,TZ0602
41268,TZ2609
10832,TZ1204
28443,TZ1301
43167,TZ0906
44857,TZ0605
73320,TZ1701
39135,TZ0506
3175,TZ0501
50645,TZ0305
14695,TZ0301
73160,TZ1302
15976,TZ0503
15836,TZ0202
41181,TZ1804
52198,TZ2203
51546,TZ0702
25956,TZ1204
5038,TZ1402
4107,TZ1204
57765,TZ2007
63349,TZ2002
25041,TZ1302
40284,TZ0304
43991,TZ1403
20729,TZ1202
21241,TZ1902
39687,TZ1502
48231,TZ0102
23713,TZ2503
31678,TZ2004
51508,TZ1002
17735,TZ1005
25188,TZ1306
2392,TZ0305
71111,TZ0304
62646,TZ0604
23385,TZ1202
68195,TZ1202
28609,TZ1101
40379, 
45898,TZ1603
7108,TZ0503
45256,TZ1101
73078,TZ1704
7898,TZ0103
4570,TZ2101
62582,TZ2303
60580,TZ1801
18528,TZ1805
27488,TZ0801
22814,TZ0903
24431,TZ2202
44808,TZ0304
42786,TZ2105
71869,TZ0801
2694,TZ0302
66685,TZ1704
56048,TZ1607
19733,TZ1504
19395,TZ0401
31254,TZ1101
35936,TZ0903
61951,TZ1902
35650,TZ0604
33969,TZ0603
33650,TZ1802
64293,TZ0102
26721,TZ0903
31836,TZ1805
61373,TZ2303
40540,TZ0103
62797,TZ1302
67354,TZ2202
71376,TZ0304
67332,TZ1005
47019,TZ1705
35236,TZ1207
57947,TZ1005
48226,TZ1002
18758,TZ1001
67944,TZ0301
45291,TZ2205
22825,TZ1305
22115,TZ1201
28710,TZ2403
20434,TZ1802
28569,TZ1704
22992,TZ1404
20176,TZ1304
25860,TZ1203
19564,TZ2104
62394,TZ2606
60420,TZ0206
29641,TZ1803
30096,TZ2202
21358,TZ0303
21657,TZ0503
21771,TZ1601
11997, 
3581,TZ0606
15457,TZ1405
7831,TZ0304
28377,TZ0304
30676,TZ2007
21341,TZ0604
4555,TZ0305
25075,TZ1203
15411,TZ0202
6176,TZ1704
56349,TZ2404
2792,TZ1305
53299,TZ0202
7623,TZ1805
28562,TZ1501
28271,TZ0604
40451,TZ0104
23270,TZ1203
15433,TZ0504
11842,TZ0906
31937,TZ2204
37139,TZ1803
45734,TZ1704
2881,TZ2201
32237,TZ1101
41461,TZ1005
51995,TZ0402
2267,TZ2403
71757,TZ0601
61534,TZ0802
31399,TZ1602
23002,TZ1703
69635,TZ0902
13166,TZ0403
38082,TZ2101
67795,TZ1002
47165,TZ1303
61518,TZ1006
32500,TZ1404
12277,TZ2605
43330,TZ2203
4019,TZ2404
66475,TZ0507
22730,TZ1803
38787,TZ2007
57687,TZ0504
3865,TZ0504
34505, 
60907,TZ0702
7771,TZ0502
38757,TZ0408
27051,TZ1901
14560,TZ0506
59278,TZ0804
34747,TZ0404
38855,TZ1703
46230,TZ0105
49753,TZ2303
28118,TZ1305
48182,TZ2202
29801,TZ0302
66060,TZ0103
53145,TZ1002
40263,TZ0601
48012,TZ2202
64215,TZ0401
15539,TZ2002
585, 
39831,TZ0901
43874,TZ0206
8901,TZ2202
47874,TZ1901
65197,TZ0604
29241,TZ1401
8046,TZ2202
48205,TZ0801
30250,TZ0904
7249,TZ0404
35659,TZ2105
68851,TZ1004
50683,TZ2205
39507,TZ2202
55284,TZ2104
47238, 
62434,TZ1904
45553,TZ0206
72891,TZ1204
69996,TZ0305
7775,TZ0604
14906,TZ1501
19802,TZ0304
51801,TZ0501
11137,TZ0601
30717,TZ1001
53740,TZ0201
59238,TZ1301
9168,TZ0306
74047,TZ1604
25214,TZ0409
68190,TZ1807
5413,TZ2202
1390, 
16945,TZ1204
53907,TZ2006
72874,TZ0504
7778,TZ1805
61787,TZ2202
35782, 
6815,TZ0602
35830,TZ0601
28866,TZ1601
69010,TZ0504
64216,TZ1702
43595,TZ0206
12370, 
59379, 
23820,TZ2202
55890,TZ1005
3927,TZ1905
69255,TZ2201
16020,TZ2101
69199,TZ1501
67462,TZ0101
10164,TZ0302
70426,TZ1303
67375,TZ1401
67549,TZ1808
40858,TZ0202
14285,TZ0402
44550,TZ2103
50110,TZ1204
691,TZ2204
11470,TZ2002
35748,TZ0501
67465,TZ2205
64161,TZ1203
35124,TZ1305
50132,TZ1101
53025,TZ0601
29843,TZ0506
41504,TZ0202
40775,TZ2206
39959,TZ1702
58752,TZ1401
34328,TZ2605
61630,TZ2101
63188,TZ1407
38477,TZ1802
31004,TZ0402
53355,TZ1905
33564,TZ1003
40665,TZ0303
65826,TZ0206
46864,TZ0506
45389,TZ0607
54531,TZ2404
37323,TZ1808
60868,TZ0104
65853,TZ0703
61398,TZ2203
49670,TZ0408
35314,TZ1207
73688,TZ0303
23334,TZ2002
61615,TZ0503
6279,TZ2007
48789,TZ1005
30702,TZ0304
73115, 
20249,TZ1401
45737,TZ0304
44747,TZ1905
41503,TZ0803
68534,TZ0702
6555,TZ0104
37222,TZ2606
72900,TZ0303
47133,TZ0104
53779,TZ1902
7470,TZ1603
49409,TZ1203
25374,TZ0604
46634,TZ1906
38433,TZ1604
29685,TZ1305
5978,TZ1704
451,TZ1403
67269,TZ1303
50642,TZ0106
48403,TZ1701
961, 
53677,TZ0301
4900,TZ0504
43586,TZ2006
28540,TZ2204
66074,TZ1603
11152,TZ2609
26778,TZ0205
38999,TZ1002
41578,TZ1704
54333,TZ1803
28862,TZ0206
8083,TZ0804
17280,TZ0103
16823,TZ0406
28545,TZ0206
73741,TZ1803
56407,TZ0401
63731,TZ1005
48993,TZ1808
37115,TZ1102
53070,TZ1702
23274,TZ0803
52947,TZ0103
64741,TZ2202
17027,TZ2404
9934,TZ1801
58658, 
30414,TZ0901
48149,TZ0604
25781,TZ2205
10231,TZ0304
50187,TZ1808
65027,TZ1802
50206,TZ1802
19745,TZ2002
51326,TZ0202
12169,TZ0403
19505,TZ1005
14661,TZ0701
15242,TZ0202
15543,TZ1606
61137,TZ0806
64332,TZ2606
26941,TZ0901
57209,TZ2504
35914,TZ2101
76,TZ2002
23127,TZ1303
20899,TZ1702
52918,TZ1804
12166,TZ2404
36677,TZ2101
9979,TZ0408
49301,TZ1601
69330,TZ0204
9503,TZ1304
31218,TZ1702
56571,TZ1204
59988,TZ1601
46115,TZ1006
62196,TZ1602
66183,TZ0502
13579,TZ1905
12607,TZ1407
30092,TZ2204
10652,TZ1401
58341,TZ0506
1961,TZ1904
59597,TZ1401
12104,TZ1601
20930,TZ2505
21468,TZ1503
66987,TZ1607
13670,TZ0303
41673,TZ2002
71304,TZ1403
36110,TZ1203
10853,TZ1606
40564,TZ2203
6725,TZ0902
65161,TZ1402
3120,TZ2007
1484,TZ1704
74035, 
13183,TZ1503
6173,TZ2206
39613, 
19883,TZ0301
51941,TZ2302
68091,TZ0201
24639,TZ1001
38793,TZ0906
34378,TZ1301
8585,TZ2503
71494,TZ0105
61835,TZ2404
23136,TZ1203
59570,TZ0307
60656,TZ0503
23193,TZ0303
60382,TZ1204
46962,TZ0503
3750,TZ1201
57573,TZ0406
46461,TZ0804
36387,TZ0206
22872, 
71706,TZ2205
60472, 
28425,TZ1203
48484,TZ0304
33272,TZ0206
60212,TZ0702
65193,TZ0703
51176,TZ1605
5225,TZ0607
49382,TZ0206
26317,TZ1502
72541,TZ2402
35426,TZ2004
3423,TZ0805
58916,TZ1906
35837,TZ1207
3418,TZ2105
36054,TZ2203
4363,TZ1405
25118,TZ1101
11972,TZ2204
74237,TZ1203
32858,TZ0501
24606,TZ0307
13417,TZ0301
34939, 
65767,TZ1803
42832,TZ0504
50292,TZ1101
63664,TZ2203
61224,TZ1204
71415,TZ1904
42890,TZ1602
43417,TZ1805
35604,TZ2203
2072,TZ0408
47804,TZ0503
7046,TZ1603
544,TZ2001
35592,TZ0202
69913,TZ1808
65934,TZ1702
60611,TZ2002
58179,TZ2205
70559,TZ1904
46692,TZ1104
40556,TZ0903
27182,TZ2003
4808,TZ1701
40504,TZ1203
29224,TZ2204
56526,TZ0206
7125,TZ0201
30381,TZ0903
59822,TZ0501
9033,TZ0304
55830,TZ1005
57677,TZ0402
36612,TZ0207
44019,TZ1401
29286,TZ2202
40106,TZ1407
17309,TZ1203
40796,TZ0302
72870,TZ0205
38221,TZ1203
37051,TZ0401
9545,TZ2205
24424,TZ2203
38841, 
50364,TZ0207
58846,TZ1403
48100,TZ0702
56050,TZ1204
47551,TZ1204
62737,TZ0503
66609,TZ1201
29225,TZ0206
30857,TZ1002
16593, 
10395,TZ2504
60023,TZ0601
64796,TZ1005
53311,TZ2404
72427,TZ0506
61496,TZ0502
13041,TZ1704
37326,TZ2609
27373,TZ1207
57477,TZ1003
71710, 
48501,TZ1901
43272,TZ0804
53393,TZ0303
19741,TZ0207
55103,TZ1702
73459,TZ0601
73624,TZ0408
4280,TZ1805
46527,TZ2003
49205,TZ1906
32328,TZ1804
6993, 
30956,TZ0408
10862,TZ2609
3638, 
6845,TZ0102
20108,TZ0202
45837,TZ0407
28751,TZ0401
32773,TZ0405
43258,TZ1401
14317,TZ1704
72630,TZ2504
6343,TZ1101
59685,TZ0303
7223,TZ1001
18449,TZ0601
26344,TZ2004
43556,TZ2205
52229,TZ2202
73346,TZ0801
14703,TZ2609
49643,TZ2202
69522,TZ0105
41909,TZ0503
40605,TZ2103
20713,TZ0204
6922,TZ1905
25873,TZ2303
31834,TZ0402
69001,TZ0504
56915,TZ1303
38528,TZ1606
10951,TZ0601
46064,TZ0604
20959,TZ1703
8304,TZ1703
52098,TZ1805
36958,TZ0403
12793,TZ0304
22026,TZ0605
48256,TZ0802
19674,TZ1801
57207,TZ0207
42078,TZ0305
15362,TZ1403
31385,TZ2404
72935,TZ0402
37386,TZ2006
6479,TZ1503
37732,TZ1204
39206,TZ0506
2559,TZ1102
55992,TZ0305
52135,TZ0401
70226,TZ0503
43753,TZ0605
6837,TZ0901
63455,TZ2609
3333,TZ0801
66511, 
67528,TZ0104
33061,TZ1808
65758,TZ0504
69896,TZ1101
42402,TZ1202
4913,TZ0503
73127,TZ1808
14249,TZ1207
63966,TZ1004
51603,TZ0703
40959,TZ1006
29556,TZ1901
6214,TZ0501
65280,TZ0305
20256,TZ2404
13105,TZ0304
27401,TZ1808
62339,TZ2002
62460,TZ0506
14194,TZ0102
62850,TZ0802
53176,TZ1602
29070,TZ1503
46061,TZ0402
38670,TZ1305
52565,TZ0305
57767,TZ0202
28078,TZ1501
21820,TZ2404
3478,TZ0903
15656,TZ0604
39990,TZ1005
11635,TZ0904
43504,TZ0407
38358,TZ1204
8159,TZ1703
9047,TZ0304
44243,TZ1006
27188,TZ0805
20508,TZ1102
34175,TZ1302
20261, 
16693,TZ1302
38126,TZ1001
3673,TZ2201
48765,TZ0503
5444,TZ2606
55456,TZ0106
22453,TZ0904
25778,TZ0506
69175,TZ0407
64584,TZ1102
56451,TZ1602
34007,TZ0607
36719,TZ1203
44844,TZ0601
27636,TZ1602
46102,TZ0304
11110,TZ0401
30089,TZ1101
7040,TZ0605
8372,TZ0101
15649,TZ1301
1437,TZ1407
31331,TZ1705
34280,TZ1805
17086,TZ2609
21232,TZ0303
13630,TZ1204
37566,TZ1301
39143,TZ1202
20950,TZ1803
26301,TZ1006
13335,TZ2204
30560,TZ0401
14976,TZ0305
7590,TZ1904
25809, 
72882,TZ1704
59155,TZ0802
73165,TZ0901
4355,TZ1402
31061,TZ0506
12366,TZ0202
67329,TZ2101
26095,TZ1503
44014,TZ2609
1531,TZ1704
34396,TZ1006
13546,TZ1104
67302,TZ2002
59010,TZ0307
30304,TZ0105
21364,TZ2404
23423,TZ0504
11802,TZ0501
45315,TZ0303
42516,TZ1204
2814,TZ1101
62880,TZ0903
31193,TZ1805
54097,TZ0604
12506, 
56436,TZ1602
3540,TZ2201
37478,TZ1301
10467,TZ1704
51845,TZ2203
72401,TZ0501
47200,TZ2202
4017,TZ0804
1058, 
15043, 
44785,TZ0801
56817,TZ1808
46290,TZ1503
44319,TZ1805
72349,TZ1202
3707,TZ0305
35532,TZ1005
54328,TZ0206
26734,TZ1302
8703,TZ2503
48324,TZ1803
53659,TZ0601
45123,TZ1602
65970,TZ2006
28520,TZ0702
2979,TZ0903
6705,TZ1606
32283,TZ1203
40422,TZ1606
57403,TZ1704
20874,TZ2007
37588,TZ1403
36441,TZ2202
72795,TZ1406
26471,TZ1601
8977,TZ1101
50909,TZ0304
66560,TZ2605
2629,TZ2003
8066,TZ0206
5336,TZ1704
53412,TZ0105
28534,TZ1503
8647,TZ0901
30898,TZ0604
5763,TZ0903
19519,TZ1406
54330,TZ1203
10446,TZ1005
31681,TZ1605
22315,TZ1305
70387,TZ2104
60114,TZ0506
62324,TZ1705
72019,TZ0206
40841,TZ0901
36290,TZ0201
66392,TZ1607
30661,TZ0202
46343,TZ2105
64469,TZ2403
70282,TZ0403
58152,TZ0107
53694,TZ1803
44252,TZ1402
73646,TZ0102
72440,TZ1905
59737,TZ0406
8419,TZ1607
51855,TZ1303
11865,TZ0803
28626,TZ0903
58481,TZ2605
19930,TZ2202
40322,TZ1606
57600,TZ0101
37373,TZ1401
57139,TZ1808
69932, 
30064,TZ0702
56595,TZ1904
49278,TZ0307
62042,TZ2202
27300,TZ0406
35377,TZ1605
61983,TZ2301
17073,TZ0303
20588,TZ0506
69677,TZ2104
32350,TZ1305
5602,TZ0504
34267,TZ1905
879,TZ1701
52671,TZ2605
28647,TZ1207
48391,TZ1903
21419,TZ1407
16229,TZ1101
64244,TZ0601
17047,TZ0601
910,TZ0901
57657,TZ2202
22606, 
6059,TZ0202
34578,TZ2609
10072,TZ0408
8803,TZ2007
54289,TZ1701
59191,TZ1302
71243,TZ1901
2963,TZ0305
61921,TZ1101
529,TZ2404
28852,TZ2203
24706,TZ1604
60369,TZ2303
38797,TZ1805
5703,TZ0205
41577,TZ0107
45801,TZ1902
2037,TZ1803
21801,TZ0404
18579,TZ1608
57627,TZ1003
42739,TZ1606
25924,TZ0501
30292,TZ0201
54198, 
6812,TZ1702
73790,TZ0702
49749,TZ1803
7717,TZ0205
52614,TZ2204
43138,TZ0504
35796,TZ0307
35880,TZ0402
9342,TZ1002
56641,TZ1305
35215,TZ1902
8027,TZ2205
60243,TZ0606
11138,TZ0301
30376,TZ0303
64851,TZ2302
26439,TZ0803
25752,TZ1803
19372,TZ0703
72354,TZ1005
29421,TZ2205
6707,TZ2002
72716,TZ0101
47671,TZ1605
5960,TZ2002
30081,TZ0803
30375,TZ0206
2749,TZ0606
71010,TZ1901
5986,TZ1601
54349,TZ1904
38270,TZ0503
42654,TZ1608
51936,TZ0401
42209,TZ1703
2569,TZ0301
22822,TZ0801
70917, 
45544,TZ0304
70406,TZ0501
71204,TZ0401
52929,TZ1602
1938,TZ1204
4284,TZ1502
66325,TZ0402
28116,TZ1207
25378,TZ2205
37087,TZ2403
30209,TZ1102
59030,TZ1403
68053,TZ1503
51481,TZ1401
14384,TZ0101
40071,TZ2504
72316,TZ0206
54047,TZ1204
19845,TZ0401
10050,TZ1607
39880,TZ0503
46577,TZ0304
15167,TZ0501
27368,TZ0702
60658,TZ2202
51278,TZ1703
25351,TZ0202
34551,TZ1603
20902,TZ2201
33875,TZ0501
30290,TZ0601
14252,TZ1803
37758,TZ1902
36878,TZ0802
46955,TZ1002
36055,TZ1401
18168,TZ1303
41890,TZ2104
70595,TZ0107
41431,TZ1303
5718,TZ1802
67038,TZ1301
36543,TZ0204
47033,TZ0504
42596,TZ1102
3262,TZ2006
72315,TZ0401
48318,TZ2105
22448,TZ0302
27426,TZ1302
70249,TZ0903
1944,TZ1808
53676,TZ1101
21720,TZ1803
73244,TZ1401
15875,TZ0103
22687,TZ1002
8355,TZ0305
44428,TZ2205
27968,TZ0304
9396,TZ0903
22501,TZ2002
35964,TZ1907
53124,TZ1603
31186,TZ0501
61397,TZ1306
42027,TZ0202
35565,TZ2203
1426,TZ1405
24650,TZ0303
37287,TZ0605
36214,TZ1705
35786,TZ0601
34047,TZ0202
13447,TZ1101
50696,TZ2403
27505,TZ2601
27568,TZ2203
6776,TZ1003
64970,TZ2007
564,TZ1603
70727,TZ0105
67423,TZ0901
68466,TZ2101
18508,TZ1203
26254,TZ2004
45862,TZ1805
23290,TZ1801
34603,TZ0702
68265,TZ1003
57380,TZ0206
57420,TZ1806
72451,TZ1601
35022,TZ0304
7678,TZ1901
20789,TZ1902
52652,TZ1504
54177, 
56384,TZ0903
47472,TZ0801
11622,TZ1702
4326,TZ0303
3984,TZ0805
24411,TZ1802
12231,TZ0303
64894,TZ0305
40497,TZ0303
27710,TZ1805
49558,TZ0805
50897,TZ0604
15724,TZ1104
66058,TZ1202
542,TZ0307
14497,TZ0303
72083, 
34813,TZ0905
17352,TZ0403
66375,TZ1303
67649,TZ2202
6839,TZ1802
21630,TZ2202
40794,TZ2303
5199,TZ0903
41290,TZ2203
9558,TZ0305
72549,TZ1403
14400,TZ1701
45910,TZ2206
19756,TZ2302
51711,TZ2202
70301,TZ0501
38718,TZ0202
61589,TZ0806
28445,TZ0901
22516,TZ2202
24465,TZ1005
12328,TZ0507
14447,TZ1604
38164,TZ1702
17282,TZ0901
26570,TZ0501
27762,TZ0405
8127,TZ0204
13548,TZ0107
11510,TZ0703
54481,TZ1806
49689,TZ1905
15508,TZ1907
23238,TZ0903
59857,TZ0301
1062,TZ0202
21133,TZ2606
30074,TZ0104
41969,TZ2105
35368,TZ0303
4939,TZ1101
50404,TZ0206
3903,TZ0202
43338,TZ0803
66956,TZ0305
37108,TZ2404
10141,TZ0803
62506,TZ0503
58357,TZ0206
50738, 
888,TZ1805
756,TZ0307
72095,TZ1101
10409,TZ1303
63693,TZ2203
73838,TZ1606
57893,TZ0501
14172,TZ1907
44834,TZ1303
1606, 
26863,TZ0803
66176,TZ2202
13657,TZ2202
4999,TZ1705
65513,TZ2403
6152,TZ1802
27539,TZ2006
63928,TZ1702
73288,TZ2601
30254,TZ2303
1128,TZ1701
11421,TZ0401
65963,TZ1101
43196, 
36929,TZ0901
65800,TZ1901
53860,TZ2006
19204,TZ0105
58287,TZ2402
27074,TZ0202
30805,TZ0102
20775,TZ2201
14462,TZ1407
39825,TZ1006
72642,TZ0202
70541,TZ2303
40152,TZ2202
72523,TZ0204
543,TZ0303
57098,TZ0902
44512,TZ1903
31402,TZ0501
11429,TZ1702
50757,TZ0504
47307,TZ2104
70285,TZ0303
53258,TZ1703
37579,TZ0602
69693,TZ2606
45235,TZ1306
23563,TZ0301
72866,TZ2403
53924,TZ1203
21955,TZ0305
68988,TZ0403
70612,TZ1606
32987,TZ0207
6306,TZ0603
7057,TZ1407
43289,TZ1606
29529, 
21062,TZ0506
9362,TZ2601
19493,TZ0103
66371,TZ2203
30136,TZ1803
61679,TZ0501
71359,TZ0105
3758,TZ1203
70914,TZ0606
4252,TZ0502
1261,TZ0201
56469,TZ1401
61355,TZ0304
53336,TZ2102
7744,TZ1204
71189,TZ0207
38395,TZ0307
9495,TZ0805
21037,TZ1401
36949,TZ0904
58688,TZ0503
69117,TZ0702
74020,TZ0806
60858,TZ1303
8634,TZ1804
31551,TZ1607
15046,TZ1305
68853,TZ2403
51791,TZ0501
12568,TZ0304
9015,TZ1203
57708,TZ2609
4706,TZ0401
7491,TZ1605
48717,TZ1704
41009,TZ0406
72647,TZ1802
64590,TZ0101
55964,TZ1601
31543,TZ2002
66889,TZ2202
21261,TZ2101
68092,TZ2202
17794,TZ1703
42125,TZ0303
71377,TZ0503
52292,TZ0301
64504,TZ0501
10675,TZ0601
30489,TZ2606
11522,TZ0403
58884,TZ0206
9563,TZ1101
36734,TZ0804
6413,TZ2205
21702,TZ2402
42324,TZ2403
70436,TZ1203
59167,TZ1203
53776,TZ0304
22815,TZ0301
39897,TZ0304
25952,TZ2101
25776,TZ1904
31953,TZ0202
7361,TZ1002
36426,TZ1302
63117,TZ2404
65487,TZ0301
33565,TZ0505
19260,TZ2606
30498,TZ2202
19253,TZ0503
53249,TZ0504
42384, 
11763,TZ0901
36344,TZ0408
19632,TZ0203
49209,TZ0204
4749,TZ1501
59229,TZ1002
1411,TZ0103
36129,TZ2206
62841,TZ2103
70806,TZ1902
40046, 
27642,TZ1202
10397,TZ1702
40514,TZ1606
48639,TZ1305
14008,TZ1602
19842,TZ1608
41380,TZ1503
53480,TZ1602
65987,TZ1203
42420,TZ1501
66501,TZ2202
65021,TZ2606
56570,TZ2301
71859,TZ1605
28924,TZ0107
74006,TZ1006
56851,TZ0501
62310,TZ2101
23887,TZ2007
19772,TZ0801
43251,TZ1305
13836,TZ2202
5264,TZ1805
65921,TZ0205
44798,TZ2205
18135,TZ1303
4223,TZ0105
41703,TZ0701
36492,TZ0303
3155,TZ0103
61138,TZ1203
38290,TZ0504
42287,TZ0601
874,TZ1801
64399,TZ2606
20981, 
18754,TZ1207
27658, 
23030,TZ0202
9513,TZ1005
45638,TZ1801
7276,TZ0501
3970,TZ0901
23449,TZ0102
58414,TZ0102
1430,TZ2203
52030,TZ1006
48332,TZ1403
31376,TZ0402
72908,TZ1807
67324,TZ0604
15546,TZ2609
4425, 
55269,TZ1203
53103,TZ1301
6228,TZ2102
44398,TZ2402
56045,TZ1805
13262,TZ2402
21326,TZ0605
27027,TZ0904
20822,TZ1803
34932, 
4220,TZ2201
16305,TZ0604
31236,TZ1005
37013,TZ0302
45400,TZ1501
54915,TZ0702
63065,TZ0201
36379,TZ2203
33306,TZ1203
18272, 
46298,TZ1602
72131,TZ1802
47961,TZ0104
74064,TZ2104
15813,TZ0805
553,TZ0101
15341,TZ0601
61971,TZ1605
15278,TZ1805
6623,TZ2203
34724,TZ0503
59677,TZ1803
44632,TZ0302
7965,TZ2001
5013,TZ0506
12707,TZ2206
74201,TZ0401
44522, 
64329,TZ0304
22843,TZ1801
7148,TZ0601
63737,TZ1204
72220,TZ1804
25562,TZ0305
9005,TZ2103
45302,TZ0303
25621,TZ1207
14067,TZ2205
34620,TZ1501
59195,TZ2202
13500,TZ0902
69906,TZ0201
38691,TZ0905
5080,TZ1902
54225,TZ0405
57069,TZ1801
47395,TZ1803
48243,TZ0202
20035,TZ2606
15761,TZ1808
48559,TZ1608
46868,TZ1404
38780,TZ0408
30917,TZ1802
48903,TZ0506
43428,TZ0303
73181,TZ2403
15505,TZ1907
50255,TZ1203
16664,TZ1303
29007,TZ1606
41956,TZ0405
59627,TZ0105
7617,TZ0701
72871,TZ2301
13464,TZ1805
12710,TZ2606
67004,TZ1402
39132,TZ2202
9372,TZ2205
20036,TZ0406
57794,TZ1207
42107,TZ2202
24300,TZ0605
34093,TZ1803
16063,TZ2503
40536,TZ0201
17628,TZ1005
48809,TZ0103
33939,TZ0201
28623,TZ1001
1193,TZ1002
39521,TZ2505
21210,TZ0401
46021,TZ1502
36132, 
39268,TZ0206
6937,TZ1902
68469,TZ0806
35969,TZ1203
30357,TZ1001
50953,TZ1801
67256,TZ0403
15523,TZ0301
28529,TZ0603
